"Grade Distribution by Institution, Course School, Department, Course, and Class Number for 4208"
"Institution Code","Inst Description","Term Code","Term Description","Session Code","Session Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","Class #","Course Description","Course Topic","Instructor Name","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","Percent A Grades","Percent B Grades","Percent C Grades","Percent D Grades","All Other Grades #","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","101","1007","INTRO TO THE AIR FORCE I","N/A","Williams,Joseph D","8","11","0"," 3.925"," 3.329","100.0","0.0","0.0","0.0","3","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","101","12815","INTRO TO THE AIR FORCE I","N/A","Williams,Joseph D","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","151","14272","AF LLAB I","N/A","Williams,Jason Patton","46","57","0"," 3.972"," 3.396","97.8","2.2","0.0","0.0","11","42","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","201","1008","TEAM AND LDRSP FUND USAF I","N/A","Bofferding,Steven Michael","17","20","0"," 4.000"," 3.347","100.0","0.0","0.0","0.0","3","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","301","1009","LEADING AND COMM USAF I","N/A","Williams,Jason Patton","11","11","0"," 3.945"," 3.529","100.0","0.0","0.0","0.0","0","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-AERO","Aerospace Studies","AERO","AERO-A","401","1010","NATL SEC PREP ACTV DUTY I","N/A","Bofferding,Steven Michael","9","9","0"," 4.000"," 3.517","100.0","0.0","0.0","0.0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","101","2619","LEADERSHIP&PERSONAL DEVELOPMNT","N/A","Vargas,Ralph Ruegamer","15","17","0"," 4.000"," 2.963","100.0","0.0","0.0","0.0","2","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","101","2620","LEADERSHIP&PERSONAL DEVELOPMNT","N/A","Vargas,Ralph Ruegamer","9","12","0"," 3.967"," 3.376","100.0","0.0","0.0","0.0","3","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","201","2622","INNOVATIVE TACTICAL LEADERSHIP","N/A","Vargas,Ralph Ruegamer","12","16","0"," 4.000"," 3.330","100.0","0.0","0.0","0.0","4","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","201","2623","INNOVATIVE TACTICAL LEADERSHIP","N/A","Vargas,Ralph Ruegamer","15","16","0"," 4.000"," 3.372","100.0","0.0","0.0","0.0","1","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","301","2626","ADAPTIVE TEAM LEADERSHIP","N/A","Giordano,Anthony","12","14","0"," 3.950"," 3.713","100.0","0.0","0.0","0.0","2","3","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","301","4596","ADAPTIVE TEAM LEADERSHIP","N/A","Giordano,Anthony","14","14","0"," 3.836"," 3.407","92.9","0.0","7.1","0.0","0","1","11","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","401","2628","DEVELOPING ADAPTIVE LEADERS","N/A","Giordano,Anthony","30","31","0"," 3.870"," 3.455","93.3","3.3","3.3","0.0","1","19","8","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","531","7622","INTRO TO BUSINESS ANALYTICS","N/A","Acito,Franklin","44","46","80.4"," 3.582"," 3.456","72.7","25.0","2.3","0.0","2","0","14","18","3","5","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","531","7932","INTRO TO BUSINESS ANALYTICS","N/A","Acito,Franklin","51","52","0"," 3.569"," 3.682","78.4","13.7","3.9","0.0","3","0","27","13","4","1","2","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","531","9304","INTRO TO BUSINESS ANALYTICS","N/A","Acito,Franklin","44","49","0"," 3.623"," 3.574","70.5","29.5","0.0","0.0","5","0","18","13","5","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","533","14932","DATA WAREHOUSING,MINING&VISUAL","N/A","Frutiger,Michael Douglas","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","534","37162","SIM & OPT FOR BUS ANALYTICS","N/A","Cutshall,Rex R.","24","26","100"," 3.750"," 3.700","87.5","8.3","0.0","0.0","3","0","20","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","534","7652","SIM & OPT FOR BUS ANALYTICS","N/A","Cutshall,Rex R.","22","22","100"," 3.914"," 3.715","95.5","4.5","0.0","0.0","0","0","17","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","541","12782","ERP BUSINESS PROCESSES","N/A","Bala,Hillol","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","594","11490","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Venkataramanan,Usha","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","594","37164","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Barsi Lopes,Alexandre","31","33","100"," 3.681"," 3.831","71.0","29.0","0.0","0.0","2","3","11","8","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","595","37442","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Magjuka,Richard J.","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","595","40181","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","26","26","100"," 4.000"," 3.952","100.0","0.0","0.0","0.0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","595","40375","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Andrew,Libby R","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","596","14560","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Benrud,Erik Charles","14","14","100"," 2.879"," 3.276","28.6","57.1","0.0","0.0","2","0","2","2","3","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","596","40429","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Andrew,Libby R","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","597","40180","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","26","26","100"," 4.000"," 3.952","100.0","0.0","0.0","0.0","0","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","597","40182","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","26","26","100"," 4.000"," 3.952","100.0","0.0","0.0","0.0","0","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","599","40184","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","26","26","100"," 4.000"," 3.952","100.0","0.0","0.0","0.0","0","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","504","40185","COMPETITIVE STRATEGY","N/A","Richards,Eric L.","26","26","100"," 3.758"," 3.952","65.4","34.6","0.0","0.0","0","7","10","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","522","7653","LAW FOR GLOBAL BUSINESS","N/A","Richards,Eric L.","31","33","100"," 3.803"," 3.831","87.1","12.9","0.0","0.0","2","2","15","10","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","552","37166","MARKETING STRATEGY","N/A","Walters,Rockney G.","31","33","100"," 3.774"," 3.831","67.7","32.3","0.0","0.0","2","12","9","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","561","37167","BUSINESS STRATEGY","N/A","Geoghegan,Will","33","33","100"," 3.545"," 3.815","84.8","6.1","3.0","0.0","2","0","18","10","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","6W1","Six Week - First","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","518","37784","MAXIMUM IMPACT","N/A","Ryan,Katherine C","28","31","100"," 3.796"," 3.653","89.3","10.7","0.0","0.0","3","2","12","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","6W1","Six Week - First","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","518","40409","MAXIMUM IMPACT","N/A","Bunger,Andrew Thomas","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","6W1","Six Week - First","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","518","7865","MAXIMUM IMPACT","N/A","Bunger,Andrew Thomas","28","29","96.4"," 4.000"," 3.725","100.0","0.0","0.0","0.0","1","10","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","37567","QUANTITATIVE ANALYSIS","N/A","Perry,Aaron B","31","35","0"," 3.129"," 3.352","22.6","67.7","9.7","0.0","4","1","3","3","5","11","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","7623","QUANTITATIVE ANALYSIS","N/A","Kinser,James Eric","33","36","100"," 3.248"," 3.276","69.7","9.1","12.1","0.0","6","0","13","10","3","0","0","2","1","1","0","0","0","3","0","0","1","0","0","0","0","2","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","7624","QUANTITATIVE ANALYSIS","N/A","Perry,Aaron B","27","30","100"," 3.522"," 3.580","66.7","22.2","11.1","0.0","3","3","8","7","4","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","7866","QUANTITATIVE ANALYSIS","N/A","Cutshall,Rex R.","35","39","0"," 3.611"," 3.621","77.1","14.3","5.7","0.0","5","0","20","7","3","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","36584","MNG ACCTG INFO FOR DEC-MAKING","N/A","Tiras,Samuel L","30","32","67.7"," 3.523"," 3.598","53.3","46.7","0.0","0.0","2","0","12","4","3","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","37163","MNG ACCTG INFO FOR DEC-MAKING","N/A","Zheng,Lin","35","36","0"," 3.240"," 3.443","42.9","51.4","0.0","0.0","3","1","3","11","9","9","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","522","12783","INFORMATION TECHNOLOGY","N/A","Taylor,Nolan J.","10","12","0"," 3.840"," 3.823","90.0","10.0","0.0","0.0","2","0","7","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","522","40484","INFORMATION TECHNOLOGY","N/A","Taylor,Nolan J.","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","522","9287","INFORMATION TECHNOLOGY","N/A","Taylor,Nolan J.","37","42","21.6"," 3.824"," 3.699","86.5","13.5","0.0","0.0","5","0","23","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","530","7627","ECONOMICS FOR MANAGERS","N/A","Ridlon,Robert W","23","27","100"," 3.461"," 3.544","43.5","56.5","0.0","0.0","4","0","6","4","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","530","7891","ECONOMICS FOR MANAGERS","N/A","Ridlon,Robert W","31","33","0"," 3.400"," 3.337","51.6","45.2","0.0","0.0","3","0","5","11","11","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","540","14565","FINANCIAL MANAGEMENT","N/A","Perry,Tod","34","39","0"," 3.415"," 3.645","47.1","50.0","2.9","0.0","5","0","12","4","2","15","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","1","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","540","7629","FINANCIAL MANAGEMENT","N/A","Perry,Tod","38","43","100"," 3.324"," 3.587","44.7","50.0","5.3","0.0","5","0","11","6","2","14","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","540","7631","FINANCIAL MANAGEMENT","N/A","Perry,Tod","38","40","0"," 3.347"," 3.610","31.6","68.4","0.0","0.0","2","1","10","1","8","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","548","14934","MANAGING INTELLECTUAL PROPERTY","N/A","Lemper,Tim","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","554","11502","LAW FOR GLOBAL BUSINESS","N/A","Richards,Eric L.","30","30","0"," 3.823"," 3.883","83.3","16.7","0.0","0.0","0","2","17","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","560","11494","STRATEGIC MGMT & BUSINESS PLAN","N/A","Magjuka,Richard J.","41","43","2.3"," 3.971"," 3.493","100.0","0.0","0.0","0.0","2","0","37","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","560","14566","STRATEGIC MGMT & BUSINESS PLAN","N/A","Magjuka,Richard J.","44","44","0"," 3.945"," 3.794","100.0","0.0","0.0","0.0","0","0","36","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","561","7960","THE U.S. IN A GLOBAL ECONOMY","N/A","Hauskrecht,Andreas","22","25","30.4"," 3.768"," 3.620","86.4","13.6","0.0","0.0","3","0","9","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","562","7635","DEVELPG STRATEGIC CAPABILITIES","N/A","Cochran,Philip L.","42","42","0"," 3.976"," 3.688","97.6","2.4","0.0","0.0","0","5","35","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","562","8591","DEVELPG STRATEGIC CAPABILITIES","N/A","Cochran,Philip L.","46","48","100"," 3.893"," 3.714","93.5","4.3","2.2","0.0","2","8","31","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","565","10296","THKG STRAT: GAME THRY/BUS STRT","N/A","Cakirer,Kerem","48","50","0"," 3.444"," 3.640","43.8","56.3","0.0","0.0","2","0","8","13","16","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","565","9031","THKG STRAT: GAME THRY/BUS STRT","N/A","Cakirer,Kerem","50","50","100"," 3.520"," 3.723","52.0","48.0","0.0","0.0","0","0","11","15","16","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","565","9218","THKG STRAT: GAME THRY/BUS STRT","N/A","Cakirer,Kerem","47","51","100"," 3.572"," 3.729","68.1","31.9","0.0","0.0","4","0","9","23","8","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","570","14641","STRATEGIC MARKETING MANAGEMENT","N/A","Threlkeld,James Shannon","45","50","0"," 3.778"," 3.747","97.8","2.2","0.0","0.0","5","0","13","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","570","7636","STRATEGIC MARKETING MANAGEMENT","N/A","Threlkeld,James Shannon","37","41","97.3"," 3.824"," 3.712","94.6","5.4","0.0","0.0","4","0","19","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-22-2021"
"IUBLA","Bloomington","4208","Fall 2020","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","570","7893","STRATEGIC MARKETING MANAGEMENT","N/A","Saxton,M Kim","48","49","0"," 3.835"," 3.712","93.8","2.1","2.1","0.0","2","0","41","4","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","01-22-2021"
