"Grade Distribution by Institution, Course School, Department, Course, and Class Number for 4222"
"Institution Code","Inst Description","Term Code","Term Description","Session Code","Session Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","Class #","Course Description","Course Topic","Instructor Name","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","Percent A Grades","Percent B Grades","Percent C Grades","Percent D Grades","All Other Grades #","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","302","2622","LEADERSHIP UNDER FIRE","N/A","Giordano,Anthony","8","8","0"," 4.000"," 3.478","100.0","0.0","0.0","0.0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","ADMIN","Administrative Tracking Group","BL-MIL","Military","MIL","MIL-G","402","2624","LEADERSHIP IN A COMPLEX WORLD","N/A","Giordano,Anthony","24","24","0"," 3.754"," 3.598","87.5","4.2","8.3","0.0","0","0","18","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","ARL","School of Arts & Letters","BL-OCC","Online Class Connect","ENG","ENG-W","513","35355","WRITING POETRY","N/A","Jackman,Michael","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","531","1149","PREDICT ANALYTICS/DATA MINING","N/A","Newquist,Jay D.","88","94","0"," 3.793"," 3.737","84.1","15.9","0.0","0.0","6","20","42","12","2","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","531","1150","PREDICT ANALYTICS/DATA MINING","N/A","Newquist,Jay D.","96","98","0"," 3.748"," 3.693","81.3","16.7","2.1","0.0","2","16","46","16","6","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","533","1030","DATA WAREHOUSING,MINING&VISUAL","N/A","Frutiger,Michael Douglas","72","74","0"," 3.408"," 3.681","63.9","27.8","5.6","0.0","4","0","26","20","2","10","8","4","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","533","1041","DATA WAREHOUSING,MINING&VISUAL","N/A","Li,Jie","44","52","100"," 3.345"," 3.532","68.2","18.2","9.1","0.0","10","0","12","18","4","2","2","0","4","0","0","0","0","2","0","0","0","0","0","0","0","0","8","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","533","1044","DATA WAREHOUSING,MINING&VISUAL","N/A","Frutiger,Michael Douglas","54","60","0"," 3.396"," 3.635","55.6","37.0","3.7","0.0","8","0","22","8","10","6","4","0","2","0","0","0","0","2","0","0","0","0","0","0","0","2","4","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","533","9922","DATA WAREHOUSING,MINING&VISUAL","N/A","Frutiger,Michael Douglas","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","534","1253","SIM & OPT FOR BUS ANALYTICS","N/A","Blocher,James D","76","78","0"," 3.961"," 3.755","100.0","0.0","0.0","0.0","2","42","24","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","534","1254","SIM & OPT FOR BUS ANALYTICS","N/A","Blocher,James D","62","64","0"," 3.913"," 3.783","90.3","9.7","0.0","0.0","2","38","16","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","534","1255","SIM & OPT FOR BUS ANALYTICS","N/A","Blocher,James D","70","70","0"," 3.886"," 3.792","88.6","11.4","0.0","0.0","0","48","12","2","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-C","541","1133","ERP BUSINESS PROCESSES","N/A","Bala,Hillol","46","46","0"," 3.874"," 3.695","95.7","0.0","4.3","0.0","0","22","16","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-T","510","36565","DIGITAL ENTERPRISE BUS TECH","N/A","Kinser,James Eric","12","13","0"," 3.775"," 3.599","83.3","8.3","8.3","0.0","1","0","9","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-T","514","1118","BUSINESS IN THE DIGITAL FUTURE","N/A","Barsi Lopes,Alexandre","64","64","0"," 3.781"," 3.682","87.5","12.5","0.0","0.0","0","0","38","18","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-T","514","35248","BUSINESS IN THE DIGITAL FUTURE","N/A","Barsi Lopes,Alexandre","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","594","1186","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","594","1232","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Khatri,Vijay","46","46","100"," 3.926"," 3.852","91.3","8.7","0.0","0.0","0","18","24","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","595","1233","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","62","62","100"," 3.710"," 3.859","64.5","32.3","3.2","0.0","0","18","22","0","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","596","1234","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Benrud,Erik Charles","112","114","100"," 3.459"," 3.526","67.9","21.4","7.1","1.8","4","0","64","12","2","14","8","0","4","4","0","2","0","2","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","596","35532","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Andrew,Libby R","6","6","0"," 4.000"," 3.617","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","597","1235","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","597","35533","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Andrew,Libby R","6","6","0"," 3.433"," 3.617","33.3","66.7","0.0","0.0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","598","1268","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Davis,James Michael","46","46","100"," 3.813"," 3.852","82.6","17.4","0.0","0.0","0","12","18","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-V","599","1237","EXP CRSE FOR MBA GLB EXEC TRCK","N/A","Richards,Eric L.","46","46","100"," 3.665"," 3.852","52.2","47.8","0.0","0.0","0","4","20","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","541","1269","DECISION MAKING & ANALYSIS","N/A","Soni,Ashok","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","552","1187","MARKETING STRATEGY","N/A","Walters,Rockney G.","62","62","100"," 3.977"," 3.859","96.8","3.2","0.0","0.0","0","40","20","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUEX","Business Global Executive Mgt","BUEX","BUEX-Z","571","1230","CORPORATE FINANCE","N/A","Kamma,Sreenivas","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","6W2","Six Week - Second","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","511","1002","ORGANIZATNL DEVELOPMT & CHANGE","N/A","Austrom,Douglas R.","74","74","0"," 3.754"," 3.735","83.8","13.5","2.7","0.0","0","2","38","22","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","6W2","Six Week - Second","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","511","1109","ORGANIZATNL DEVELOPMT & CHANGE","N/A","Austrom,Douglas R.","72","72","0"," 3.578"," 3.588","72.2","22.2","2.8","0.0","2","2","30","20","10","6","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","6W1","Six Week - First","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","514","1029","MNG HUMAN RES IN GLOBAL ENVIR","N/A","Austrom,Douglas R.","70","70","0"," 3.726"," 3.661","82.9","17.1","0.0","0.0","0","0","28","30","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","6W1","Six Week - First","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","514","1143","MNG HUMAN RES IN GLOBAL ENVIR","N/A","Austrom,Douglas R.","38","38","0"," 3.795"," 3.557","84.2","15.8","0.0","0.0","0","0","22","10","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1092","QUANTITATIVE ANALYSIS","N/A","VanDeusen,Adam","74","80","100"," 3.724"," 3.669","81.1","13.5","5.4","0.0","6","10","34","16","4","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1093","QUANTITATIVE ANALYSIS","N/A","Cutshall,Rex R.","80","80","100"," 3.530"," 3.507","70.0","22.5","5.0","0.0","2","0","36","20","8","8","2","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1094","QUANTITATIVE ANALYSIS","N/A","Blocher,James D","62","64","100"," 3.510"," 3.602","77.4","12.9","0.0","6.5","4","4","30","14","4","2","2","0","0","0","4","0","0","2","0","0","2","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1095","QUANTITATIVE ANALYSIS","N/A","Blocher,James D","78","80","100"," 3.646"," 3.677","76.9","15.4","7.7","0.0","2","6","40","14","4","8","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1097","QUANTITATIVE ANALYSIS","N/A","Blocher,James D","70","80","100"," 3.460"," 3.612","71.4","17.1","5.7","0.0","14","2","42","6","2","8","2","0","4","0","0","0","0","4","0","0","2","0","0","0","0","4","4","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1168","QUANTITATIVE ANALYSIS","N/A","Bretthauer,Kurt Michael","78","80","100"," 3.551"," 3.686","59.0","41.0","0.0","0.0","2","0","26","20","16","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1169","QUANTITATIVE ANALYSIS","N/A","Bretthauer,Kurt Michael","78","80","100"," 3.592"," 3.715","69.2","30.8","0.0","0.0","2","0","20","34","8","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","520","1170","QUANTITATIVE ANALYSIS","N/A","Bretthauer,Kurt Michael","66","70","100"," 3.442"," 3.628","42.4","57.6","0.0","0.0","4","0","18","10","18","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1003","MNG ACCTG INFO FOR DEC-MAKING","N/A","Smith,John Reed","80","80","0"," 3.603"," 3.647","62.5","37.5","0.0","0.0","0","6","32","12","6","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1004","MNG ACCTG INFO FOR DEC-MAKING","N/A","Beneish,Messod Daniel","52","54","100"," 3.546"," 3.670","53.8","42.3","3.8","0.0","2","0","16","12","18","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1005","MNG ACCTG INFO FOR DEC-MAKING","N/A","Beneish,Messod Daniel","76","80","100"," 3.442"," 3.655","50.0","47.4","2.6","0.0","4","0","10","28","22","12","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1006","MNG ACCTG INFO FOR DEC-MAKING","N/A","Beneish,Messod Daniel","60","70","100"," 3.423"," 3.537","46.7","50.0","3.3","0.0","10","0","6","22","24","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1024","MNG ACCTG INFO FOR DEC-MAKING","N/A","Hassell,John M.","64","64","100"," 3.491"," 3.577","71.9","21.9","3.1","0.0","2","0","14","32","8","6","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1045","MNG ACCTG INFO FOR DEC-MAKING","N/A","Hassell,John M.","72","80","100"," 3.597"," 3.756","63.9","36.1","0.0","0.0","8","0","18","28","20","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1063","MNG ACCTG INFO FOR DEC-MAKING","N/A","Hassell,John M.","74","80","100"," 3.527"," 3.608","56.8","43.2","0.0","0.0","6","0","14","28","22","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1157","MNG ACCTG INFO FOR DEC-MAKING","N/A","Miller,Brian Paul","78","80","100"," 3.469"," 3.698","46.2","53.8","0.0","0.0","2","0","18","18","22","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1158","MNG ACCTG INFO FOR DEC-MAKING","N/A","Miller,Brian Paul","78","80","100"," 3.505"," 3.722","51.3","48.7","0.0","0.0","2","4","14","22","24","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1258","MNG ACCTG INFO FOR DEC-MAKING","N/A","Smith,John Reed","80","80","0"," 3.580"," 3.795","62.5","37.5","0.0","0.0","0","6","26","18","6","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","521","1273","MNG ACCTG INFO FOR DEC-MAKING","N/A","Smith,John Reed","64","70","0"," 3.622"," 3.651","59.4","40.6","0.0","0.0","6","4","32","2","8","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","522","1007","INFORMATION TECHNOLOGY","N/A","Taylor,Nolan J.","60","62","0"," 3.783"," 3.609","83.3","16.7","0.0","0.0","2","4","30","16","8","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-10-2022"
"IUBLA","Bloomington","4222","Spring 2022","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUKD","Business Kelley Direct","BUKD","BUKD-C","522","1274","INFORMATION TECHNOLOGY","N/A","Taylor,Nolan J.","84","88","0"," 3.760"," 3.674","85.7","11.9","0.0","2.4","4","18","44","10","2","4","4","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","2","0","06-10-2022"
